Date,Open,Low,High,Close,Adj Close,Volume
2021-11-04,1.94,1.89,1.92,1.91,1.91,"881,700"
2021-11-03,1.98,1.90,1.99,1.94,1.94,"2,242,900"
2021-11-02,2.02,1.95,2.02,1.98,1.98,"1,874,500"
2021-11-01,1.72,1.80,2.45,2.02,2.02,"10,682,600"
2021-10-31,1.70,1.68,1.75,1.72,1.72,"1,803,000"
