Date,Open,Low,High,Close,Adj Close,Volume
2021-11-04,41.60,40.50,41.50,41.05,41.05,"4,115,800"
2021-11-03,41.65,41.25,41.80,41.60,41.60,"8,129,600"
2021-11-02,41.95,41.50,42.00,41.65,41.65,"3,619,800"
2021-11-01,42.80,41.60,42.75,41.95,41.95,"2,655,400"
2021-10-31,42.85,42.10,43.00,42.80,42.80,"4,171,800"
