Date,Open,Low,High,Close,Adj Close,Volume
2021-11-04,13.55,13.0,13.0,13.0,13.0,100.0
2021-11-03,12.40,12.75,13.60,13.55,13.55,"6,000"
2021-11-02,12.45,12.00,12.45,12.40,12.40,"7,000"
2021-11-01,12.0,12.45,12.45,12.45,12.45,100.0
2021-10-31,12.45,12.00,12.00,12.00,12.00,"1,700"
