Date,Open,Low,High,Close,Adj Close,Volume
2021-11-04,17.65,17.65,17.85,17.70,17.70,"10,000"
2021-11-03,17.75,17.60,17.90,17.65,17.65,"5,700"
2021-11-02,17.60,17.70,17.90,17.75,17.75,"9,600"
2021-11-01,17.75,17.50,17.90,17.60,17.60,"21,900"
2021-10-31,17.80,17.50,17.90,17.75,17.75,"44,100"
