Date,Open,Low,High,Close,Adj Close,Volume
2021-11-04,2.40,2.38,2.40,2.39,2.39,"65,800"
2021-11-03,2.39,2.38,2.40,2.40,2.40,"120,700"
2021-11-02,2.40,2.35,2.45,2.39,2.39,"154,000"
2021-11-01,2.42,2.38,2.45,2.40,2.40,"159,400"
2021-10-31,2.40,2.39,2.45,2.42,2.42,"213,200"
