Date,Open,Low,High,Close,Adj Close,Volume
2021-11-04,50.00,49.75,50.50,50.00,50.00,"3,235,100"
2021-11-03,50.00,49.60,50.50,50.00,50.00,"128,700"
2021-11-02,49.75,49.60,50.50,50.00,50.00,"3,730,700"
2021-11-01,49.70,49.50,49.90,49.75,49.75,"961,100"
2021-10-31,49.70,49.50,49.80,49.70,49.70,"173,100"
