Date,Open,Low,High,Close,Adj Close,Volume
2021-11-04,21.50,21.10,22.00,21.20,21.20,"10,700"
2021-11-03,21.50,21.20,21.75,21.50,21.50,"21,700"
2021-11-02,21.05,21.50,23.00,21.50,21.50,"12,900"
2021-11-01,20.70,21.00,21.20,21.05,21.05,"7,500"
2021-10-31,21.60,20.50,22.00,20.70,20.70,"9,800"
