Date,Open,Low,High,Close,Adj Close,Volume
2021-11-04,3.77,3.70,3.94,3.71,3.71,"50,800"
2021-11-03,3.93,3.74,4.00,3.77,3.77,"2,500"
2021-11-02,3.96,3.9,4.0,3.93,3.93,400.0
2021-11-01,3.91,3.90,3.98,3.96,3.96,"12,300"
2021-10-31,3.90,3.90,3.99,3.91,3.91,"1,100"
